system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
fraarad26;FRA-ARA;D1;-26;;;fraara.d000126;
fraarad26;FRA-ARA;D2;-26;;;fraara.d000226;
fraarad26;FRA-ARA;D4;-26;;Espeluche;fraara.d000426;
fraarad26;FRA-ARA;D4;-26;Mir;Mirabel-aux-Baronnies;fraara.d000426mir;
fraarad26;FRA-ARA;D4;-26;Mol;Mollans-sur-Ouvèze;fraara.d000426mol;
fraarad26;FRA-ARA;D4A;-26;;;fraara.d0004a26;
fraarad26;FRA-ARA;D5;-26;;;fraara.d000526;
fraarad26;FRA-ARA;D6;-26;;;fraara.d000626;
fraarad26;FRA-ARA;D6A;-26;;;fraara.d0006a26;
fraarad26;FRA-ARA;D7;-26;;;fraara.d000726;
fraarad26;FRA-ARA;D8;-26;;;fraara.d000826;
fraarad26;FRA-ARA;D9;-26;;;fraara.d000926;
fraarad26;FRA-ARA;D11;-26;;;fraara.d001126;
fraarad26;FRA-ARA;D13;-26;;;fraara.d001326;
fraarad26;FRA-ARA;D14;-26;;;fraara.d001426;
fraarad26;FRA-ARA;D18;-26;Sed;Séderon;fraara.d001826sed;
fraarad26;FRA-PAC;D18;-26;;;frapac.d001826;
fraarad26;FRA-ARA;D18;-26;;Barret-de-Lioure;fraara.d001826;
fraarad26;FRA-ARA;D20;-26;;;fraara.d002026;
fraarad26;FRA-ARA;D24;-26;;;fraara.d002426;
fraarad26;FRA-ARA;D26;-26;;;fraara.d002626;
fraarad26;FRA-ARA;D40;-26;;;fraara.d004026;
fraarad26;FRA-ARA;D40A;-26;;;fraara.d0040a26;
fraarad26;FRA-ARA;D51;-26;;;fraara.d005126;
fraarad26;FRA-ARA;D52;-26;;;fraara.d005226;
fraarad26;FRA-ARA;D52A;-26;;;fraara.d0052a26;
fraarad26;FRA-ARA;D53;-26;;;fraara.d005326;
fraarad26;FRA-ARA;D54;-26;;;fraara.d005426;
fraarad26;FRA-ARA;D56;-26;;;fraara.d005626;
fraarad26;FRA-ARA;D57;-26;;;fraara.d005726;
fraarad26;FRA-ARA;D57A;-26;;;fraara.d0057a26;
fraarad26;FRA-ARA;D59;-26;;;fraara.d005926;
fraarad26;FRA-ARA;D59A;-26;;;fraara.d0059a26;
fraarad26;FRA-ARA;D61;-26;;;fraara.d006126;
fraarad26;FRA-ARA;D61A;-26;;;fraara.d0061a26;
fraarad26;FRA-ARA;D61B;-26;;;fraara.d0061b26;
fraarad26;FRA-ARA;D63;-26;;;fraara.d006326;
fraarad26;FRA-ARA;D63A;-26;;;fraara.d0063a26;
fraarad26;FRA-ARA;D64;-26;;;fraara.d006426;
fraarad26;FRA-ARA;D64A;-26;;;fraara.d0064a26;
fraarad26;FRA-ARA;D64B;-26;;;fraara.d0064b26;
fraarad26;FRA-ARA;D65;-26;;;fraara.d006526;
fraarad26;FRA-ARA;D65A;-26;;;fraara.d0065a26;
fraarad26;FRA-ARA;D65B;-26;;;fraara.d0065b26;
fraarad26;FRA-ARA;D66;-26;;;fraara.d006626;
fraarad26;FRA-ARA;D67;-26;;;fraara.d006726;
fraarad26;FRA-ARA;D67A;-26;;;fraara.d0067a26;
fraarad26;FRA-ARA;D67B;-26;;;fraara.d0067b26;
fraarad26;FRA-ARA;D68;-26;;;fraara.d006826;
fraarad26;FRA-ARA;D69;-26;;;fraara.d006926;
fraarad26;FRA-ARA;D70;-26;;Beaufort-sur-Gervanne;fraara.d007026;
fraarad26;FRA-ARA;D70;-26;Bou;Bouvières;fraara.d007026bou;
fraarad26;FRA-ARA;D70A;-26;;;fraara.d0070a26;
fraarad26;FRA-ARA;D70B;-26;;;fraara.d0070b26;
fraarad26;FRA-ARA;D71;-26;;;fraara.d007126;
fraarad26;FRA-ARA;D72;-26;;Eygaliers;fraara.d007226;
fraarad26;FRA-ARA;D72;-26;Rei;Reilhanette;fraara.d007226rei;
fraarad26;FRA-ARA;D73;-26;;;fraara.d007326;
fraarad26;FRA-ARA;D74;-26;;;fraara.d007426;
fraarad26;FRA-ARA;D75;-26;;;fraara.d007526;
fraarad26;FRA-ARA;D76;-26;;;fraara.d007626;
fraarad26;FRA-ARA;D76A;-26;;;fraara.d0076a26;
fraarad26;FRA-ARA;D76B;-26;;;fraara.d0076b26;
fraarad26;FRA-ARA;D86;-26;;;fraara.d008626;
fraarad26;FRA-ARA;D92N;-26;;;fraara.d0092n26;
fraarad26;FRA-ARA;D93;-26;;;fraara.d009326;
fraarad26;FRA-ARA;D93A;-26;;;fraara.d0093a26;
fraarad26;FRA-ARA;D93N;-26;;;fraara.d0093n26;
fraarad26;FRA-ARA;D94;-26;;;fraara.d009426;
fraarad26;FRA-ARA;D94A;-26;;;fraara.d0094a26;
fraarad26;FRA-ARA;D94C;-26;;;fraara.d0094c26;
fraarad26;FRA-ARA;D95N;-26;;;fraara.d0095n26;
fraarad26;FRA-ARA;D101;-26;;;fraara.d010126;
fraarad26;FRA-ARA;D102;-26;;;fraara.d010226;
fraarad26;FRA-ARA;D103;-26;;;fraara.d010326;
fraarad26;FRA-ARA;D103A;-26;;;fraara.d0103a26;
fraarad26;FRA-ARA;D103B;-26;;;fraara.d0103b26;
fraarad26;FRA-ARA;D104;-26;;;fraara.d010426;
fraarad26;FRA-ARA;D104B;-26;;;fraara.d0104b26;
fraarad26;FRA-ARA;D104N;-26;;;fraara.d0104n26;
fraarad26;FRA-ARA;D105;-26;;;fraara.d010526;
fraarad26;FRA-ARA;D106;-26;;;fraara.d010626;
fraarad26;FRA-ARA;D106A;-26;;;fraara.d0106a26;
fraarad26;FRA-ARA;D106B;-26;;;fraara.d0106b26;
fraarad26;FRA-ARA;D107;-26;;;fraara.d010726;
fraarad26;FRA-ARA;D107;-26;;;fraara.d0107a26;
fraarad26;FRA-ARA;D108A;-26;;;fraara.d010826;
fraarad26;FRA-ARA;D108A;-26;;;fraara.d0108a26;
fraarad26;FRA-ARA;D109;-26;;;fraara.d010926;
fraarad26;FRA-ARA;D110;-26;;;fraara.d011026;
fraarad26;FRA-ARA;D111;-26;;;fraara.d011126;
fraarad26;FRA-ARA;D111A;-26;;;fraara.d0111a26;
fraarad26;FRA-ARA;D111B;-26;;;fraara.d0111b26;
fraarad26;FRA-ARA;D112;-26;;;fraara.d011226;
fraarad26;FRA-ARA;D112A;-26;;;fraara.d0112a26;
fraarad26;FRA-ARA;D113;-26;;;fraara.d011326;
fraarad26;FRA-ARA;D114;-26;;;fraara.d011426;
fraarad26;FRA-ARA;D114A;-26;;;fraara.d0114a26;
fraarad26;FRA-ARA;D115;-26;;;fraara.d011526;
fraarad26;FRA-ARA;D115A;-26;;;fraara.d0115a26;
fraarad26;FRA-ARA;D116;-26;Mon;Montferrand-la-Fare;fraara.d01126mon;
fraarad26;FRA-PAC;D116;-26;;;frapac.d01126;
fraarad26;FRA-ARA;D116;-26;;Villebois-les-Pins;fraara.d01126;
fraarad26;FRA-ARA;D117;-26;;;fraara.d011726;
fraarad26;FRA-ARA;D119;-26;;;fraara.d011926;
fraarad26;FRA-ARA;D119A;-26;;;fraara.d0119a26;
fraarad26;FRA-ARA;D120;-26;;;fraara.d012026;
fraarad26;FRA-ARA;D120A;-26;;;fraara.d0120a26;
fraarad26;FRA-ARA;D121;-26;;;fraara.d012126;
fraarad26;FRA-ARA;D122;-26;;;fraara.d012226;
fraarad26;FRA-ARA;D122A;-26;;;fraara.d0122a26;
fraarad26;FRA-ARA;D122B;-26;;;fraara.d0122b26;
fraarad26;FRA-ARA;D123;-26;;;fraara.d012326;
fraarad26;FRA-ARA;D123A;-26;;;fraara.d0123a26;
fraarad26;FRA-ARA;D123B;-26;;;fraara.d0123b26;
fraarad26;FRA-ARA;D124;-26;;;fraara.d012426;
fraarad26;FRA-ARA;D125;-26;;Barbières;fraara.d012526;
fraarad26;FRA-ARA;D125;-26;Mon;Montmeyran;fraara.d012526mon;
fraarad26;FRA-ARA;D125A;-26;;;fraara.d0125a26;
fraarad26;FRA-ARA;D125B;-26;;;fraara.d0125b26;
fraarad26;FRA-ARA;D126;-26;;;fraara.d012626;
fraarad26;FRA-ARA;D127;-26;;;fraara.d012726;
fraarad26;FRA-ARA;D127A;-26;;;fraara.d0127a26;
fraarad26;FRA-ARA;D128;-26;;;fraara.d012826;
fraarad26;FRA-ARA;D129;-26;;;fraara.d012926;
fraarad26;FRA-ARA;D129A;-26;;;fraara.d0129a26;
fraarad26;FRA-ARA;D129B;-26;;;fraara.d0129b26;
fraarad26;FRA-ARA;D130;-26;;;fraara.d013026;
fraarad26;FRA-ARA;D131;-26;;;fraara.d013126;
fraarad26;FRA-ARA;D132;-26;;;fraara.d013226;
fraarad26;FRA-ARA;D133;-26;;;fraara.d013326;
fraarad26;FRA-ARA;D134;-26;;;fraara.d013426;
fraarad26;FRA-ARA;D135;-26;;;fraara.d013526;
fraarad26;FRA-ARA;D135A;-26;;;fraara.d0135a26;
fraarad26;FRA-ARA;D136;-26;;;fraara.d013626;
fraarad26;FRA-ARA;D137;-26;;Lens-Lestang;fraara.d013726;
fraarad26;FRA-ARA;D137;-26;Mon;Montrigaud;fraara.d013726mon;
fraarad26;FRA-ARA;D138;-26;;;fraara.d013826;
fraarad26;FRA-ARA;D139;-26;;;fraara.d013926;
fraarad26;FRA-ARA;D140;-26;;;fraara.d014026;
fraarad26;FRA-ARA;D140A;-26;;;fraara.d0140a26;
fraarad26;FRA-ARA;D141;-26;;;fraara.d014126;
fraarad26;FRA-ARA;D142;-26;;;fraara.d014226;
fraarad26;FRA-ARA;D143;-26;;;fraara.d014326;
fraarad26;FRA-ARA;D144;-26;;;fraara.d014426;
fraarad26;FRA-ARA;D145;-26;;;fraara.d014526;
fraarad26;FRA-ARA;D147;-26;;;fraara.d014726;
fraarad26;FRA-ARA;D147A;-26;;;fraara.d0147a26;
fraarad26;FRA-ARA;D148;-26;;;fraara.d014826;
