System;Route;Banner;Name;Roots
espa;A1;;Burgos;esp.a001
espa;A1;;Vitoria-Gasteiz;esp.a001vit
espa;AP1;;Burgos;esp.ap001
espa;AP1;;Bergara;esp.ap001ber
espa;A2;;Zaragoza;esp.a002
espa;A2;;Lleida;esp.a002lle
espa;A2;;Girona;esp.a002gir
espa;R2;;;esp.r002
espa;AP2;;Lleida;esp.ap002
espa;A3;;;esp.a003
espa;R3;;;esp.r003
espa;A4;;Sevilla;esp.a004
espa;R4;;;esp.r004
espa;AP4;;;esp.ap004
espa;A4;;Jerez de la Frontera;esp.a004jer
espa;A5;;;esp.a005
espa;R5;;;esp.r005
espa;A6;;Madrid;esp.a006mad
espa;AP6;;;esp.ap006
espa;A6;;Lugo;esp.a006
espa;A7;;Almeria;esp.a007
espa;A7;;Alcoy;esp.a007alc
espa;A7;;Valencia;esp.a007val
espa;A7;;Tarragona;esp.a007tar
espa;AP7;;Marbella;esp.ap007mar
espa;AP7;;Cartagena;esp.ap007car
espa;AP7;;Alicante;esp.ap007ali
espa;AP7;;Barcelona;esp.ap007
espa;A8;;Bilbao;esp.a008
espa;A8;;Gijón;esp.a008gij
espa;AP8;;;esp.ap008
espa;AP9;;Santiago;esp.ap009
espa;AP9;;Ferrol;esp.ap009fer
espa;AP9;;Vigo;esp.ap009vig
espa;A10;;;esp.a010
espa;A11;;Burgo de Osma;esp.a011bur
espa;A11;;Aranda de Duero;esp.a011ara
espa;A11;;Valladolid;esp.a011val
espa;A11;;Zamora;esp.a011
espa;A12;;Estella;esp.a012
espa;A12;;Nájera;esp.a012naj
espa;A13;;;esp.a013
espa;A14;;;esp.a014
espa;A15;;Soria;esp.a015sor
espa;A15;;Ágreda;esp.a015agr
espa;A15;;Lekunberri;esp.a015
espa;AP15;;;esp.ap015
espa;A21;;Lumbier;esp.a021
espa;A21;;Miramont;esp.a021mir
espa;A22;;;esp.a022
espa;A23;;Zaragoza;esp.a023
espa;A23;;Sabinanigo;esp.a023sab
espa;A23;;Jaca;esp.a023jac
espa;A26;;;esp.a026
espa;A27;;;esp.a027
espa;A30;;;esp.a030
espa;A31;;;esp.a031
espa;A32;;Linares;esp.a032
espa;A32;;Albacate;esp.a032alb
espa;A33;;;esp.a033
espa;A35;;;esp.a035
espa;AP36;;;esp.ap036
espa;A38;;Sueca;esp.a038
espa;A38;;Gandia;esp.a038gan
espa;A40;;Torrijos;esp.a040tor
espa;A40;;Tarancón;esp.a040
espa;AP41;;;esp.ap041
espa;A41;;;esp.a041
espa;A42;;;esp.a042
espa;A43;;;esp.a043
espa;A44;;;esp.a044
espa;A45;;;esp.a045
espa;AP46;;;esp.ap046
espa;A48;;;esp.a048
espa;A49;;;esp.a049
espa;A50;;;esp.a050
espa;A51;;;esp.a051
espa;AP51;;;esp.ap051
espa;A52;;;esp.a052
espa;AP53;;;esp.ap053
espa;A54;;;esp.a054
espa;A54;;Lugo;esp.a054lug
espa;A55;;;esp.a055
espa;A58;;;esp.a058
espa;A60;;Villanubla;esp.a060vil
espa;A60;;Villarente;esp.a060
espa;AP61;;;esp.ap061
espa;A62;;;esp.a062
espa;A63;;;esp.a063
espa;A64;;;esp.a064
espa;A65;;;esp.a065
espa;A66;;Oviedo;esp.a066ovi
espa;AP66;;;esp.ap066
espa;A66;;Salamanca;esp.a066
espa;A66a;;;esp.a066a
espa;A67;;;esp.a067
espa;A68;;Tudela;esp.a068tud
espa;A68;;Zaragoza;esp.a068
espa;AP68;;;esp.ap068
espa;A70;;;esp.a070
espa;AP71;;;esp.ap071
espa;A73;;;esp.a073
espa;A75;;;esp.a075
espa;A77;;;esp.a077
espa;A91;;;esp.a091
espa;A231;;;esp.a231
espa;A601;;;esp.a601
espa;A610;;;esp.a610
espa;AC11;;;esp.ac011
espa;AC12;;;esp.ac012
espa;AC14;;;esp.ac014
espa;AG11;;;esp.ag011
espa;AG31;;;esp.ag031
espa;AG41;;;esp.ag041
espa;AG53;;;esp.ag053
espa;AG54;;;esp.ag054
espa;AG55;;;esp.ag055
espa;AG56;;;esp.ag056
espa;AG57;;;esp.ag057
espa;AG57N;;;esp.ag057n
espa;AG58;;;esp.ag058
espa;AG59;;;esp.ag059
espa;AG64;;;esp.ag064
espa;AI81;;;esp.ai081
espa;AL12;;;esp.al012
espa;ARAA1;;;esp.araa001
espa;ASI;;;esp.asi
espa;ASII;;;esp.asii
espa;B10;;;esp.b010
espa;B20;;;esp.b020
espa;B22;;;esp.b022
espa;B22;;Terminal 1;esp.b022ter
espa;B23;;;esp.b023
espa;B24;;;esp.b024
espa;B30;;;esp.b030
espa;B40;;Abrera;esp.b040abr
espa;B40;;Terrassa;esp.b040
espa;B40;;La Roca de Valles;esp.b040roc
espa;BU11;;;esp.bu011
espa;BU30;;;esp.bu030
espa;C13;;;esp.c013
espa;C14;;;esp.c014
espa;C15;;;esp.c015
espa;C16;;;esp.c016
espa;C17;;;esp.c017
espa;C25;;;esp.c025
espa;C31;;Badalona;esp.c031
espa;C31;;Palamos;esp.c031pal
espa;C32;;;esp.c032
espa;C32;;Mataró;esp.c032mat
espa;C33;;;esp.c033
espa;C35;;;esp.c035
espa;C58;;;esp.c058
espa;C58C;;;esp.c058c
espa;C60;;;esp.c060
espa;C65;;;esp.c065
espa;CA31;;;esp.ca031
espa;CA32;;;esp.ca032
espa;CA33;;;esp.ca033
espa;CA34;;;esp.ca034
espa;CA35;;;esp.ca035
espa;CM10;;;esp.cm010
espa;CM40;;;esp.cm040
espa;CM41;;;esp.cm041
espa;CM42;;;esp.cm042
espa;CM43;;;esp.cm043
espa;CM45;;;esp.cm045
espa;CO31;;;esp.co031
espa;CO32;;;esp.co032
espa;CS22;;;esp.cs022
espa;CT32;;;esp.ct032
espa;CT33;;;esp.ct033
espa;CT34;;;esp.ct034
espa;EL20;;;esp.el020
espa;EXA1;;;esp.exa001
espa;EXA2;;;esp.exa002
espa;FE11;;;esp.fe011
espa;FE12;;;esp.fe012
espa;FE13;;;esp.fe013
espa;FE14;;;esp.fe014
espa;FV2;;;esp.fv002
espa;GC1;;;esp.gc001
espa;GC2;;;esp.gc002
espa;GC2;;Galdar;esp.gc002gal
espa;GC3;;;esp.gc003
espa;GC4;;;esp.gc004
espa;GC23;;;esp.gc023
espa;GC31;;;esp.gc031
espa;GJ81;;;esp.gj081
espa;GR14;;;esp.gr014
espa;GR16;;;esp.gr016
espa;GR30;;;esp.gr030
espa;H30;;;esp.h030
espa;H31;;;esp.h031
espa;LE11;;;esp.le011
espa;LE30;;;esp.le030
espa;LL11;;;esp.ll011
espa;LL12;;;esp.ll012
espa;LO20;;;esp.lo020
espa;LU12;;;esp.lu012
espa;M11;;;esp.m011
espa;M12;;;esp.m012
espa;M13;;;esp.m013
espa;M14;;;esp.m014
espa;M21;;;esp.m021
espa;M22;;;esp.m022
espa;M23;;;esp.m023
espa;M30;;;esp.m030
espa;M30;Byp;Bypass Sur;esp.m030bypsur
espa;M31;;;esp.m031
espa;M40;;;esp.m040
espa;M50;;;esp.m050
espa;Ma1;;;esp.ma001
espa;Ma13;;;esp.ma013
espa;Ma19;;;esp.ma019
espa;Ma20;;;esp.ma020
espa;MA20;;Malaga;esp.ma020mal
espa;MA21;;;esp.ma021
espa;MA23;;;esp.ma023
espa;MA24;;;esp.ma024
espa;MU30;;;esp.mu030
espa;MU31;;;esp.mu031
espa;O11;;;esp.o011
espa;O12;;;esp.o012
espa;P11;;;esp.p011
espa;PA30;;;esp.pa030
espa;PA31;;;esp.pa031
espa;PA32;;;esp.pa032
espa;PA33;;;esp.pa033
espa;PA34;;;esp.pa034
espa;PO10;;;esp.po010
espa;PO11;;;esp.po011
espa;PT10;;;esp.pt010
espa;RM1;;;esp.rm001
espa;RM2;;;esp.rm002
espa;RM3;;;esp.rm003
espa;RM16;;;esp.rm016
espa;RM17;;;esp.rm017
espa;RM23;;;esp.rm023
espa;S10;;;esp.s010
espa;S20;;;esp.s020
espa;S30;;;esp.s030
espa;SC11;;;esp.sc011
espa;SC20;;;esp.sc020
espa;SC21;;;esp.sc021
espa;SE30;;;esp.se030
espa;SE40;;;esp.se040
espa;SO20;;;esp.so020
espa;T11;;;esp.t011
espa;TF1;;;esp.tf001
espa;TF2;;;esp.tf002
espa;TF4;;;esp.tf004
espa;TF5;;;esp.tf005
espa;TO21;;;esp.to021
espa;TO22;;;esp.to022
espa;V11;;;esp.v011
espa;V21;;;esp.v021
espa;V23;;;esp.v023
espa;V30;;;esp.v030
espa;V31;;;esp.v031
espa;VA30;;;esp.va030
espa;VG20;;;esp.vg020
espa;Z32;;;esp.z032
espa;Z40;;;esp.z040
espa;ZA12;;;esp.za012
