system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
fracvld37;FRA-CVL;D1;-37;;;fracvl.d000137;
fracvld37;FRA-CVL;D2;-37;;;fracvl.d000237;
fracvld37;FRA-CVL;D3;-37;;;fracvl.d000337;
fracvld37;FRA-CVL;D4;-37;;;fracvl.d000437;
fracvld37;FRA-CVL;D5;-37;;;fracvl.d000537;
fracvld37;FRA-CVL;D6;-37;;;fracvl.d000637;
fracvld37;FRA-CVL;D7;-37;;;fracvl.d000737;
fracvld37;FRA-CVL;D8;-37;Chi;Chinon;fracvl.d000837chi;
fracvld37;FRA-CVL;D8;-37;;Thilouze;fracvl.d000837;
fracvld37;FRA-CVL;D9;-37;;;fracvl.d000937;
fracvld37;FRA-CVL;D10;-37;;;fracvl.d001037;
fracvld37;FRA-CVL;D11;-37;;;fracvl.d001137;
fracvld37;FRA-CVL;D12;-37;;;fracvl.d001237;
fracvld37;FRA-CVL;D13;-37;;;fracvl.d001337;
fracvld37;FRA-CVL;D14;-37;;;fracvl.d001437;
fracvld37;FRA-CVL;D15;-37;;;fracvl.d001537;
fracvld37;FRA-CVL;D16;-37;;;fracvl.d001637;
fracvld37;FRA-CVL;D17;-37;;;fracvl.d001737;
fracvld37;FRA-CVL;D18;-37;;;fracvl.d001837;
fracvld37;FRA-CVL;D19;-37;;;fracvl.d001937;
fracvld37;FRA-CVL;D20;-37;;;fracvl.d002037;
fracvld37;FRA-CVL;D21;-37;;;fracvl.d002137;
fracvld37;FRA-CVL;D21A;-37;;;fracvl.d0021a37;
fracvld37;FRA-CVL;D22;-37;;;fracvl.d002237;
fracvld37;FRA-CVL;D23;-37;;;fracvl.d002337;
fracvld37;FRA-CVL;D24;-37;;;fracvl.d002437;
fracvld37;FRA-CVL;D25;-37;;;fracvl.d002537;
fracvld37;FRA-CVL;D26;-37;;;fracvl.d002637;
fracvld37;FRA-CVL;D28;-37;;;fracvl.d002837;
fracvld37;FRA-CVL;D29;-37;;;fracvl.d002937;
fracvld37;FRA-CVL;D29A;-37;;;fracvl.d0029a37;
fracvld37;FRA-CVL;D31;-37;;;fracvl.d003137;
fracvld37;FRA-CVL;D31D;-37;;;fracvl.d0031d37;
fracvld37;FRA-CVL;D31F;-37;;;fracvl.d0031f37;
fracvld37;FRA-CVL;D31J;-37;;;fracvl.d0031j37;
fracvld37;FRA-CVL;D32;-37;;;fracvl.d003237;
fracvld37;FRA-CVL;D33;-37;;;fracvl.d003337;
fracvld37;FRA-CVL;D34;-37;;;fracvl.d003437;
fracvld37;FRA-CVL;D35;-37;;;fracvl.d003537;
fracvld37;FRA-CVL;D36;-37;;;fracvl.d003637;
fracvld37;FRA-CVL;D37;-37;;;fracvl.d003737;
fracvld37;FRA-CVL;D38;-37;;Saint-Aubin-le-Dépeint;fracvl.d003837;
fracvld37;FRA-CVL;D38;-37;Cou;Couesmes;fracvl.d003837cou;
fracvld37;FRA-CVL;D39;-37;;;fracvl.d003937;
fracvld37;FRA-CVL;D40;-37;Mon;Montlouis-sur-Loire;fracvl.d004037mon;
fracvld37;FRA-CVL;D40;-37;;La Croix-en-Touraine;fracvl.d004037;
fracvld37;FRA-CVL;D41;-37;;;fracvl.d004137;
fracvld37;FRA-CVL;D42;-37;;;fracvl.d004237;
fracvld37;FRA-CVL;D43;-37;;;fracvl.d004337;
fracvld37;FRA-CVL;D44;-37;;;fracvl.d004437;
fracvld37;FRA-CVL;D45;-37;;;fracvl.d004537;
fracvld37;FRA-CVL;D46;-37;;;fracvl.d004637;
fracvld37;FRA-CVL;D47;-37;;;fracvl.d004737;
fracvld37;FRA-CVL;D48;-37;;;fracvl.d004837;
fracvld37;FRA-CVL;D49;-37;;;fracvl.d004937;
fracvld37;FRA-CVL;D50;-37;;La Chapelle-Blanche-Saint-Martin;fracvl.d005037;
fracvld37;FRA-CVL;D50;-37;Bos;Bossay-sur-Claise;fracvl.d005037bos;
fracvld37;FRA-CVL;D51;-37;;;fracvl.d005137;
fracvld37;FRA-CVL;D52;-37;;;fracvl.d005237;
fracvld37;FRA-CVL;D53;-37;;;fracvl.d005337;
fracvld37;FRA-CVL;D54;-37;;;fracvl.d005437;
fracvld37;FRA-CVL;D55;-37;;;fracvl.d005537;
fracvld37;FRA-CVL;D56;-37;;;fracvl.d005637;
fracvld37;FRA-CVL;D57;-37;;;fracvl.d005737;
fracvld37;FRA-CVL;D58;-37;;;fracvl.d005837;
fracvld37;FRA-CVL;D58;-37;Ver;Verneuil-le-Château;fracvl.d005837ver;
fracvld37;FRA-CVL;D59;-37;;Reignac-sur-Indre;fracvl.d005937;
fracvld37;FRA-CVL;D60;-37;;;fracvl.d006037;
fracvld37;FRA-CVL;D61;-37;;;fracvl.d006137;
fracvld37;FRA-CVL;D62;-37;;;fracvl.d006237;
fracvld37;FRA-CVL;D63;-37;;;fracvl.d006337;
fracvld37;FRA-CVL;D64;-37;;;fracvl.d006437;
fracvld37;FRA-CVL;D65;-37;;;fracvl.d006537;
fracvld37;FRA-CVL;D66;-37;;;fracvl.d006637;
fracvld37;FRA-CVL;D67;-37;;;fracvl.d006737;
fracvld37;FRA-CVL;D68;-37;;;fracvl.d006837;
fracvld37;FRA-CVL;D69;-37;;;fracvl.d006937;
fracvld37;FRA-CVL;D70;-37;;;fracvl.d007037;
fracvld37;FRA-CVL;D71;-37;;;fracvl.d007137;
fracvld37;FRA-CVL;D72;-37;;;fracvl.d007237;
fracvld37;FRA-CVL;D73;-37;;;fracvl.d007337;
fracvld37;FRA-CVL;D74;-37;;;fracvl.d007437;
fracvld37;FRA-CVL;D75;-37;;;fracvl.d007537;
