system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
autl37;AUT;L7001;-3;;;aut.l70013;
autl37;AUT;L7002;-3;;;aut.l70023;
autl37;AUT;L7003;-3;;;aut.l70033;
autl37;AUT;L7004;-3;;;aut.l70043;
autl37;AUT;L7005;-3;;;aut.l70053;
autl37;AUT;L7006;-3;;;aut.l70063;
autl37;AUT;L7007;-3;;;aut.l70073;
autl37;AUT;L7008;-3;;;aut.l70083;
autl37;AUT;L7008a;-3;;;aut.l7008a3;
autl37;AUT;L7009;-3;;;aut.l70093;
autl37;AUT;L7011;-3;;;aut.l70113;
autl37;AUT;L7012;-3;;;aut.l70123;
autl37;AUT;L7013;-3;;;aut.l70133;
autl37;AUT;L7015;-3;;;aut.l70153;
autl37;AUT;L7016;-3;;;aut.l70163;
autl37;AUT;L7017;-3;;;aut.l70173;
autl37;AUT;L7018;-3;;;aut.l70183;
autl37;AUT;L7020;-3;;;aut.l70203;
autl37;AUT;L7023;-3;;;aut.l70233;
autl37;AUT;L7025;-3;;;aut.l70253;
autl37;AUT;L7026;-3;;;aut.l70263;
autl37;AUT;L7027;-3;;;aut.l70273;
autl37;AUT;L7028;-3;;;aut.l70283;
autl37;AUT;L7029;-3;;;aut.l70293;
autl37;AUT;L7030;-3;;;aut.l70303;
autl37;AUT;L7031;-3;;;aut.l70313;
autl37;AUT;L7032;-3;;;aut.l70323;
autl37;AUT;L7033;-3;;;aut.l70333;
autl37;AUT;L7034;-3;;;aut.l70343;
autl37;AUT;L7035;-3;;;aut.l70353;
autl37;AUT;L7036;-3;;;aut.l70363;
autl37;AUT;L7037;-3;;;aut.l70373;
autl37;AUT;L7038;-3;;;aut.l70383;
autl37;AUT;L7039;-3;;;aut.l70393;
autl37;AUT;L7040;-3;;;aut.l70403;
autl37;AUT;L7041;-3;;;aut.l70413;
autl37;AUT;L7042;-3;;;aut.l70423;
autl37;AUT;L7043;-3;;;aut.l70433;
autl37;AUT;L7044;-3;;;aut.l70443;
autl37;AUT;L7045;-3;;;aut.l70453;
autl37;AUT;L7046;-3;;;aut.l70463;
autl37;AUT;L7047;-3;;;aut.l70473;
autl37;AUT;L7048;-3;;;aut.l70483;
autl37;AUT;L7049;-3;;;aut.l70493;
autl37;AUT;L7050;-3;;;aut.l70503;
autl37;AUT;L7051;-3;;;aut.l70513;
autl37;AUT;L7052;-3;;;aut.l70523;
autl37;AUT;L7053;-3;;;aut.l70533;
autl37;AUT;L7054;-3;;;aut.l70543;
autl37;AUT;L7055;-3;;;aut.l70553;
autl37;AUT;L7055a;-3;;;aut.l7055a3;
autl37;AUT;L7056;-3;;;aut.l70563;
autl37;AUT;L7057;-3;;;aut.l70573;
autl37;AUT;L7058;-3;;;aut.l70583;
autl37;AUT;L7059;-3;;;aut.l70593;
autl37;AUT;L7060;-3;;;aut.l70603;
autl37;AUT;L7061;-3;;;aut.l70613;
autl37;AUT;L7062;-3;;;aut.l70623;
autl37;AUT;L7063;-3;;;aut.l70633;
autl37;AUT;L7064;-3;;;aut.l70643;
autl37;AUT;L7065;-3;;;aut.l70653;
autl37;AUT;L7066;-3;;;aut.l70663;
autl37;AUT;L7067;-3;;;aut.l70673;
autl37;AUT;L7068;-3;;;aut.l70683;
autl37;AUT;L7069;-3;;;aut.l70693;
autl37;AUT;L7070;-3;;;aut.l70703;
autl37;AUT;L7071;-3;;;aut.l70713;
autl37;AUT;L7072;-3;;;aut.l70723;
autl37;AUT;L7073;-3;;;aut.l70733;
autl37;AUT;L7074;-3;;;aut.l70743;
autl37;AUT;L7075;-3;;;aut.l70753;
autl37;AUT;L7078;-3;;;aut.l70783;
autl37;AUT;L7079;-3;;;aut.l70793;
autl37;AUT;L7080;-3;;;aut.l70803;
autl37;AUT;L7081;-3;;;aut.l70813;
autl37;AUT;L7085;-3;;;aut.l70853;
