System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
deub0;DEU;B1;;Aac;Aachen;deu.b001aac;
deub0;DEU;B1;;Dus;Düsseldorf;deu.b001dus;
deub0;DEU;B1;;Ess;Essen;deu.b001ess;
deub0;DEU;B1;;Dor;Dortmund;deu.b001dor;
deub0;DEU;B1;;Unn;Unna;deu.b001unn;
deub0;DEU;B1;;Ham;Hameln;deu.b001ham;
deub0;DEU;B1;;;Berlin;deu.b001;
deub0;DEU;B1a;;;;deu.b001a;
deub0;DEU;B2;;Sch;Schwedt;deu.b002sch;
deub0;DEU;B2;;Lei;Leipzig;deu.b002lei;
deub0;DEU;B2;;Por;Porstendorf;deu.b002por;
deub0;DEU;B2;;Slz;Schleiz;deu.b002slz;
deub0;DEU;B2;;Hof;Hof;deu.b002hof;
deub0;DEU;B2;;;Nürnberg;deu.b002;
deub0;DEU;B2;;Wei;Weilheim;deu.b002wei;
deub0;DEU;B2r;;;;deu.b002r;
deub0;DEU;B3;;;Hannover;deu.b003;
deub0;DEU;B3;;Mar;Marburg;deu.b003mar;
deub0;DEU;B3;;Fra;Frankfurt;deu.b003fra;
deub0;DEU;B3;;Kar;Karlsruhe;deu.b003kar;
deub0;DEU;B3n;;;;deu.b003n;
deub0;DEU;B4;;Ham;Hamburg;deu.b004ham;
deub0;DEU;B4;;Uel;Uelzen;deu.b004uel;
deub0;DEU;B4;;;Nordhausen;deu.b004;
deub0;DEU;B4;;Cob;Coburg;deu.b004cob;
deub0;DEU;B4;;Nur;Nürnberg;deu.b004nur;
deub0;DEU;B4r;;;;deu.b004r;
deub0;DEU;B5;;Hus;Husum;deu.b005hus;
deub0;DEU;B5;;;Berlin;deu.b005;
deub0;DEU;B6;;Bre;Bremerhaven;deu.b006bre;
deub0;DEU;B6;;;Hannover;deu.b006;
deub0;DEU;B6;;Lei;Leipzig;deu.b006lei;
deub0;DEU;B6;;Lob;Löbau;deu.b006lob;
deub0;DEU;B6n;;;;deu.b006n;
deub0;DEU;B7;;Dus;Düsseldorf;deu.b007dus;
deub0;DEU;B7;;Hag;Hagen;deu.b007hag;
deub0;DEU;B7;;Men;Menden;deu.b007men;
deub0;DEU;B7;;;Kassel;deu.b007;
deub0;DEU;B7;;Got;Gotha;deu.b007got;
deub0;DEU;B7;;Wei;Weimar;deu.b007wei;
deub0;DEU;B7;;Alt;Altenburg;deu.b007alt;
deub0;DEU;B8;;Emm;Emmerich;deu.b008emm;
deub0;DEU;B8;;Din;Dinslaken;deu.b008din;
deub0;DEU;B8;;Dus;Düsseldorf;deu.b008dus;
deub0;DEU;B8;;Kol;Köln;deu.b008kol;
deub0;DEU;B8;;;Limburg;deu.b008;
deub0;DEU;B8;;Fra;Frankfurt;deu.b008fra;
deub0;DEU;B8;;Asc;Aschaffenburg;deu.b008asc;
deub0;DEU;B8;;Mar;Marktheidenfeld;deu.b008mar;
deub0;DEU;B8;;Wur;Würzburg;deu.b008wur;
deub0;DEU;B8;;Neu;Neumarkt;deu.b008neu;
deub0;DEU;B8;;Str;Straubing;deu.b008str;
deub0;DEU;B8AST;;;;deu.b008ast;
deub0;DEU;B8n;;;;deu.b008n;
deub0;DEU;B9;;Gel;Geldern;deu.b009gel;
deub0;DEU;B9;;Dor;Dormagen;deu.b009dor;
deub0;DEU;B9;;Kob;Koblenz;deu.b009kob;
deub0;DEU;B9;;;Ludwigshafen;deu.b009;
deub0;DEU;B9AST;;;Speyer;deu.b009ast;
deub0;DEU;B9AST;;Kol;Köln;deu.b009astkol;
deub0;DEU;B10;;;Stuttgart;deu.b010;
deub0;DEU;B10;;Leb;Lebach;deu.b010leb;
deub0;DEU;B10;;Pir;Pirmasens;deu.b010pir;
deub0;DEU;B11;;Reg;Regen;deu.b011reg;
deub0;DEU;B11;;Lan;Landshut;deu.b011lan;
deub0;DEU;B11;;;Wolfratshausen;deu.b011;
deub0;DEU;B11a;;;;deu.b011a;
deub0;DEU;B12;;;Kempten;deu.b012;
deub0;DEU;B12;;Muc;München;deu.b012muc;
deub0;DEU;B12;;Haa;Haar;deu.b012haa;
deub0;DEU;B12;;Sim;Simbach;deu.b012sim;
deub0;DEU;B12;;Fre;Freyung;deu.b012fre;
deub0;DEU;B12AST;;Bra;Braunau;deu.b012astbra;
deub0;DEU;B12AST;;;Lindau;deu.b012ast;
deub0;DEU;B13;;;Ingolstadt;deu.b013;
deub0;DEU;B13;;Gie;Giesing;deu.b013gie;
deub0;DEU;B13;;Tol;Bad Tölz;deu.b013tol;
deub0;DEU;B14;;Tut;Tuttlingen;deu.b014tut;
deub0;DEU;B14;;Hor;Horb;deu.b014hor;
deub0;DEU;B14;;Bac;Backnang;deu.b014bac;
deub0;DEU;B14;;;Nürnberg;deu.b014;
deub0;DEU;B15;;Hof;Hof;deu.b015hof;
deub0;DEU;B15;;Tir;Tirschenreuth;deu.b015tir;
deub0;DEU;B15;;;Landshut;deu.b015;
deub0;DEU;B15a;;;;deu.b015a;
deub0;DEU;B15n;;;;deu.b015n;
deub0;DEU;B16;;;;deu.b016;
deub0;DEU;B16a;;;;deu.b016a;
deub0;DEU;B17;;;;deu.b017;
deub0;DEU;B19;;Eis;Eisenach;deu.b019eis;
deub0;DEU;B19;;Pop;Poppenhausen;deu.b019pop;
deub0;DEU;B19;;;Schwäbisch Hall;deu.b019;
deub0;DEU;B19;;Son;Sonthofen;deu.b019son;
deub0;DEU;B19AST;;;;deu.b019ast;
deub0;DEU;B20;;;;deu.b020;
deub0;DEU;B21;;;;deu.b021;
deub0;DEU;B22;;Bam;Bamberg;deu.b022bam;
deub0;DEU;B22;;;Weiden;deu.b022;
deub0;DEU;B22AST;;;;deu.b022ast;
deub0;DEU;B23;;;;deu.b023;
deub0;DEU;B25;;;;deu.b025;
deub0;DEU;B26;;;Aschaffenburg;deu.b026;
deub0;DEU;B26;;Bam;Bamberg;deu.b026bam;
deub0;DEU;B26a;;;;deu.b026a;
deub0;DEU;B27;;Her;Herzberg;deu.b027her;
deub0;DEU;B27;;Beb;Bebra;deu.b027beb;
deub0;DEU;B27;;Wur;Würzburg;deu.b027wur;
deub0;DEU;B27;;;Stuttgart;deu.b027;
deub0;DEU;B27a;;;Kornwestheim;deu.b027a;
deub0;DEU;B27a;;Stu;Stuttgart;deu.b027astu;
deub0;DEU;B28;;Fre;Freudenstadt;deu.b028fre;
deub0;DEU;B28;;;Reutlingen;deu.b028;
deub0;DEU;B28AST;;;;deu.b028ast;
deub0;DEU;B29;;;;deu.b029;
deub0;DEU;B30;;;;deu.b030;
deub0;DEU;B31;;;Freiburg;deu.b031;
deub0;DEU;B31;;Fri;Friedrichshafen;deu.b031fri;
deub0;DEU;B31a;;;;deu.b031a;
deub0;DEU;B31n;;;;deu.b031n;
deub0;DEU;B32;;Hor;Horb;deu.b032hor;
deub0;DEU;B32;;;Bad Saulgau;deu.b032;
deub0;DEU;B32AST;;;;deu.b032ast;
deub0;DEU;B33;;;Villingen-Schwenningen;deu.b033;
deub0;DEU;B33;;Rad;Radolfzell;deu.b033rad;
deub0;DEU;B33;;Mar;Markdorf;deu.b033mar;
deub0;DEU;B33AST;;;;deu.b033ast;
deub0;DEU;B33a;;;;deu.b033a;
deub0;DEU;B34;;;Bad Säckingen;deu.b034;
deub0;DEU;B34;;Sin;Singen;deu.b034sin;
deub0;DEU;B34AST;;;;deu.b034ast;
deub0;DEU;B35;;;;deu.b035;
deub0;DEU;B35a;;;;deu.b035a;
deub0;DEU;B36;;Man;Mannheim;deu.b036man;
deub0;DEU;B36;;;Karlsruhe;deu.b036;
deub0;DEU;B36AST;;;;deu.b036ast;
deub0;DEU;B37;;;;deu.b037;
deub0;DEU;B38;;;Weinheim;deu.b038;
deub0;DEU;B38;;Neu;Neustadt;deu.b038neu;
deub0;DEU;B38;;Ber;Bad Bergzabern;deu.b038ber;
deub0;DEU;B38a;;;;deu.b038a;
deub0;DEU;B39;;Neu;Neustadt;deu.b039neu;
deub0;DEU;B39;;;Heilbronn;deu.b039;
deub0;DEU;B39a;;;;deu.b039a;
deub0;DEU;B40;;;;deu.b040;
deub0;DEU;B40a;;;;deu.b040a;
deub0;DEU;B41;;Saa;Saarbrücken;deu.b041saa;
deub0;DEU;B41;;;Idar-Oberstein;deu.b041;
deub0;DEU;B42;;;Koblenz;deu.b042;
deub0;DEU;B42;;Wei;Weiterstadt;deu.b042wei;
deub0;DEU;B42a;;;;deu.b042a;
deub0;DEU;B43;;Rus;Rüsselsheim;deu.b043rus;
deub0;DEU;B43;;;Offenbach;deu.b043;
deub0;DEU;B43AST;;;;deu.b043ast;
deub0;DEU;B43a;;;;deu.b043a;
deub0;DEU;B44;;;Gernsheim;deu.b044;
deub0;DEU;B44;;Rhe;Rheingönheim;deu.b044rhe;
deub0;DEU;B44AST;;;;deu.b044ast;
deub0;DEU;B45;;;;deu.b045;
deub0;DEU;B47;;;;deu.b047;
deub0;DEU;B47AST;;;;deu.b047ast;
deub0;DEU;B47n;;;;deu.b047n;
deub0;DEU;B48;;;;deu.b048;
deub0;DEU;B49;;Tri;Trier;deu.b049tri;
deub0;DEU;B49;;;Limburg;deu.b049;
deub0;DEU;B50;;Bit;Bitburg;deu.b050bit;
deub0;DEU;B50;;;Hahn;deu.b050;
deub0;DEU;B50n;;;;deu.b050n;
deub0;DEU;B51;;Die;Diepholz;deu.b051die;
deub0;DEU;B51;;Ost;Ostbevern;deu.b051ost;
deub0;DEU;B51;;Wer;Wermelskirchen;deu.b051wer;
deub0;DEU;B51;;Kol;Köln;deu.b051kol;
deub0;DEU;B51;;;Bitburg;deu.b051;
deub0;DEU;B51;;Saa;Saarbrücken;deu.b051saa;
deub0;DEU;B52;;;Trier;deu.b052;
