systemName;route;banner;groupName;roots
usaoktpk;CheTpk;;Cherokee Turnpike;ok.chetpk
usaoktpk;CheTpk;;Chicasaw Turnpike;ok.chitpk
usaoktpk;CimTpk;;Cimarron Turnpike;ok.cimtpk
usaoktpk;CimTpk;;Cimarron Turnpike (Stillwater Connector);ok.cimtpksti
usaoktpk;CreTpk;x;Creek Turnpike;ok.cretpkx
usaoktpk;HeBaiTpk;;H.E. Bailey Turnpike (Randlett);ok.hebaitpkran
usaoktpk;HeBaiTpk;;H.E. Bailey Turnpike (Chickasha);ok.hebaitpk
usaoktpk;HeBaiTpk;Spr;H.E. Bailey Turnpike (Norman Spur);ok.hebaitpkspr
usaoktpk;IndNatTpk;x;Indian Nation Turnpike;ok.indnattpkx
usaoktpk;JohKilTpk;;John Kilpatrick Turnpike;ok.johkiltpk
usaoktpk;KicTpk;x;Kickapoo Turnpike;ok.kictpkx
usaoktpk;MusTpk;x;Muskogee Turnpike;ok.mustpkx
usaoktpk;TurTpk;;Turner Turnpike;ok.turtpk
usaoktpk;WilRogTpk;;Will Rogers Turnpike;ok.wilrogtpk
