systemName;route;banner;groupName;roots
cansf;CroTrl;;Crowchild Trail;ab.crotrl
cansf;SheParkFwy;;Sherwood Park Freeway;ab.sheparkfwy
cansf;GolEarsWay;;Golden Ears Way;bc.golearsway
cansf;KniSt;;Knight Street;bc.knist
cansf;BedByp;;Bedford Bypass;ns.bedbyp
cansf;AllRd;;Allen Road;on.allrd
cansf;DonValPkwy;;Don Valley Parkway;on.donvalpkwy
cansf;ECRowExpy;;EC Row Expressway;on.ecrowexpy
cansf;GarExpy;;Gardiner Expressway;on.garexpy
cansf;HigAve;;Highbury Avenue;on.higave
cansf;LinAlePkwy;;Lincoln M. Alexander Parkway;on.linalepkwy
cansf;RR174;;Queensway;on.rr174
cansf;RedHillPkwy;;Red Hill Valley Parkway;on.redhillpkwy
cansf;RingRd;;Ring Road;sk.ringrd
