systemName;region;route;banner;abbrev;city;root;altRouteNames
fragesd10;FRA-GES;D1;-10;;;frages.d000110;
fragesd10;FRA-GES;D1A;-10;;;frages.d0001a10;
fragesd10;FRA-GES;D1B;-10;;;frages.d0001b10;
fragesd10;FRA-GES;D1C;-10;;;frages.d0001c10;
fragesd10;FRA-GES;D1D;-10;;;frages.d0001d10;
fragesd10;FRA-GES;D1E;-10;;;frages.d0001e10;
fragesd10;FRA-GES;D1F;-10;;;frages.d0001f10;
fragesd10;FRA-GES;D1G;-10;;;frages.d0001g10;
fragesd10;FRA-GES;D2;-10;;;frages.d000210;
fragesd10;FRA-GES;D2A;-10;;;frages.d0002a10;
fragesd10;FRA-GES;D3;-10;;;frages.d000310;
fragesd10;FRA-GES;D3A;-10;;;frages.d0003a10;
fragesd10;FRA-GES;D4;-10;;;frages.d000410;
fragesd10;FRA-GES;D4A;-10;;;frages.d0004a10;
fragesd10;FRA-GES;D4B;-10;;;frages.d0004b10;
fragesd10;FRA-GES;D4C;-10;;;frages.d0004c10;
fragesd10;FRA-GES;D5;-10;;;frages.d000510;
fragesd10;FRA-GES;D6;-10;;;frages.d000610;
fragesd10;FRA-GES;D6A;-10;;;frages.d0006a10;
fragesd10;FRA-GES;D6B;-10;;;frages.d0006b10;
fragesd10;FRA-GES;D6C;-10;;;frages.d0006c10;
fragesd10;FRA-GES;D7;-10;;;frages.d000710;
fragesd10;FRA-GES;D8;-10;;;frages.d000810;
fragesd10;FRA-GES;D8A;-10;;;frages.d0008a10;
fragesd10;FRA-GES;D8C;-10;;;frages.d0008c10;
fragesd10;FRA-GES;D8D;-10;;;frages.d0008d10;
fragesd10;FRA-GES;D9;-10;;;frages.d000910;
fragesd10;FRA-GES;D9A;-10;;;frages.d0009a10;
fragesd10;FRA-GES;D10;-10;;;frages.d001010;
fragesd10;FRA-GES;D10A;-10;;;frages.d0010a10;
fragesd10;FRA-GES;D11;-10;;;frages.d001110;
fragesd10;FRA-GES;D11A;-10;;;frages.d0011a10;
fragesd10;FRA-GES;D11B;-10;;;frages.d0011b10;
fragesd10;FRA-GES;D11C;-10;;;frages.d0011c10;
fragesd10;FRA-GES;D11D;-10;;;frages.d0011d10;
fragesd10;FRA-GES;D12;-10;;;frages.d001210;
fragesd10;FRA-GES;D12A;-10;;;frages.d0012a10;
fragesd10;FRA-GES;D12B;-10;;;frages.d0012b10;
fragesd10;FRA-GES;D13;-10;;;frages.d001310;
fragesd10;FRA-GES;D13A;-10;;;frages.d0013a10;
fragesd10;FRA-GES;D14;-10;;;frages.d001410;
fragesd10;FRA-GES;D15;-10;;;frages.d001510;
fragesd10;FRA-GES;D15A;-10;;;frages.d0015a10;
fragesd10;FRA-GES;D15B;-10;;;frages.d0015b10;
fragesd10;FRA-GES;D15E;-10;;;frages.d0015e10;
fragesd10;FRA-GES;D16;-10;;;frages.d001610;
fragesd10;FRA-GES;D17;-10;;;frages.d001710;
fragesd10;FRA-GES;D17A;-10;;;frages.d0017a10;
fragesd10;FRA-GES;D17B;-10;;;frages.d0017b10;
fragesd10;FRA-GES;D17C;-10;;;frages.d0017c10;
fragesd10;FRA-GES;D17D;-10;;;frages.d0017d10;
fragesd10;FRA-GES;D18;-10;;;frages.d001810;
fragesd10;FRA-GES;D19;-10;;;frages.d001910;
fragesd10;FRA-GES;D19A;-10;;;frages.d0019a10;
fragesd10;FRA-GES;D20;-10;;;frages.d002010;
fragesd10;FRA-GES;D20A;-10;;;frages.d0020a10;
fragesd10;FRA-GES;D20B;-10;;;frages.d0020b10;
fragesd10;FRA-GES;D20E;-10;;;frages.d0020e10;
fragesd10;FRA-GES;D21;-10;;;frages.d002110;
fragesd10;FRA-GES;D21A;-10;;;frages.d0021a10;
fragesd10;FRA-GES;D22;-10;;;frages.d002210;
fragesd10;FRA-GES;D22A;-10;;;frages.d0022a10;
fragesd10;FRA-GES;D22B;-10;;;frages.d0022b10;
fragesd10;FRA-GES;D22C;-10;;;frages.d0022c10;
fragesd10;FRA-GES;D22D;-10;;;frages.d0022d10;
fragesd10;FRA-GES;D22E;-10;;;frages.d0022e10;
fragesd10;FRA-GES;D23;-10;;;frages.d002310;
fragesd10;FRA-GES;D23A;-10;;;frages.d0023a10;
fragesd10;FRA-GES;D24;-10;;;frages.d002410;
fragesd10;FRA-GES;D24A;-10;;;frages.d0024a10;
fragesd10;FRA-GES;D24B;-10;;;frages.d0024b10;
fragesd10;FRA-GES;D24C;-10;;;frages.d0024c10;
fragesd10;FRA-GES;D25;-10;;;frages.d002510;
fragesd10;FRA-GES;D25A;-10;;;frages.d0025a10;
fragesd10;FRA-GES;D25B;-10;;;frages.d0025b10;
fragesd10;FRA-GES;D25C;-10;;;frages.d0025c10;
fragesd10;FRA-GES;D26;-10;;;frages.d002610;
fragesd10;FRA-GES;D26B;-10;;;frages.d0026b10;
fragesd10;FRA-GES;D27;-10;;;frages.d002710;
fragesd10;FRA-GES;D27A;-10;;;frages.d0027a10;
fragesd10;FRA-GES;D28;-10;;;frages.d002810;
fragesd10;FRA-GES;D28A;-10;;;frages.d0028a10;
fragesd10;FRA-GES;D29;-10;;;frages.d002910;
fragesd10;FRA-GES;D30;-10;;;frages.d003010;
fragesd10;FRA-GES;D30A;-10;;;frages.d0030a10;
fragesd10;FRA-GES;D31;-10;;;frages.d003110;
fragesd10;FRA-GES;D32;-10;;;frages.d003210;
fragesd10;FRA-GES;D32A;-10;;;frages.d0032a10;
fragesd10;FRA-GES;D33;-10;;;frages.d003310;
fragesd10;FRA-GES;D33A;-10;;;frages.d0033a10;
fragesd10;FRA-GES;D33B;-10;;;frages.d0033b10;
fragesd10;FRA-GES;D34;-10;;;frages.d003410;
fragesd10;FRA-GES;D34A;-10;;;frages.d0034a10;
fragesd10;FRA-GES;D34B;-10;;;frages.d0034b10;
fragesd10;FRA-GES;D34C;-10;;;frages.d0034c10;
fragesd10;FRA-GES;D35;-10;;;frages.d003510;
fragesd10;FRA-GES;D36;-10;;;frages.d003610;
fragesd10;FRA-GES;D36A;-10;;;frages.d0036a10;
fragesd10;FRA-GES;D37;-10;;;frages.d003710;
fragesd10;FRA-GES;D38;-10;;;frages.d003810;
fragesd10;FRA-GES;D39;-10;;;frages.d003910;
fragesd10;FRA-GES;D39A;-10;;;frages.d0039a10;
fragesd10;FRA-GES;D40;-10;;;frages.d004010;
fragesd10;FRA-GES;D40A;-10;;;frages.d0040a10;
fragesd10;FRA-GES;D40B;-10;;;frages.d0040b10;
fragesd10;FRA-GES;D41;-10;;;frages.d004110;
fragesd10;FRA-GES;D41A;-10;;;frages.d0041a10;
fragesd10;FRA-GES;D41B;-10;;;frages.d0041b10;
fragesd10;FRA-GES;D42;-10;;;frages.d004210;
fragesd10;FRA-GES;D43;-10;;;frages.d004310;
fragesd10;FRA-GES;D43A;-10;;;frages.d0043a10;
fragesd10;FRA-GES;D44;-10;;;frages.d004410;
fragesd10;FRA-GES;D44A;-10;;;frages.d0044a10;
fragesd10;FRA-GES;D44B;-10;;;frages.d0044b10;
fragesd10;FRA-GES;D45;-10;;;frages.d004510;
fragesd10;FRA-GES;D45A;-10;;;frages.d0045a10;
fragesd10;FRA-GES;D45B;-10;;;frages.d0045b10;
fragesd10;FRA-GES;D46;-10;;;frages.d004610;
fragesd10;FRA-GES;D46A;-10;;;frages.d0046a10;
fragesd10;FRA-GES;D46B;-10;;;frages.d0046b10;
fragesd10;FRA-GES;D46C;-10;;;frages.d0046c10;
fragesd10;FRA-GES;D46D;-10;;;frages.d0046d10;
fragesd10;FRA-GES;D47;-10;;;frages.d004710;
fragesd10;FRA-GES;D48;-10;;;frages.d004810;
fragesd10;FRA-GES;D48A;-10;;;frages.d0048a10;
fragesd10;FRA-GES;D48B;-10;;;frages.d0048b10;
fragesd10;FRA-GES;D48C;-10;;;frages.d0048c10;
fragesd10;FRA-GES;D49;-10;;;frages.d004910;
fragesd10;FRA-GES;D49A;-10;;;frages.d0049a10;
fragesd10;FRA-GES;D49B;-10;;;frages.d0049b10;
fragesd10;FRA-GES;D49C;-10;;;frages.d0049c10;
fragesd10;FRA-GES;D49D;-10;;;frages.d0049d10;
fragesd10;FRA-GES;D50;-10;;;frages.d005010;
fragesd10;FRA-GES;D50B;-10;;;frages.d0050b10;
fragesd10;FRA-GES;D50C;-10;;;frages.d0050c10;
fragesd10;FRA-GES;D51;-10;;;frages.d005110;
fragesd10;FRA-GES;D52;-10;;(Main);frages.d005210;
fragesd10;FRA-GES;D52;-10;Vil;Villenauxe-la-Grande;frages.d005210vil;
fragesd10;FRA-GES;D52D;-10;;;frages.d0052d10;
fragesd10;FRA-GES;D53;-10;;;frages.d005310;
fragesd10;FRA-GES;D54;-10;;Nogent-sur-Seine;frages.d005410;
fragesd10;FRA-GES;D54;-10;Rig;Rigny-le-Ferron;frages.d005410rig;
fragesd10;FRA-GES;D54A;-10;;;frages.d0054a10;
fragesd10;FRA-GES;D54B;-10;;;frages.d0054b10;
fragesd10;FRA-GES;D54C;-10;;;frages.d0054c10;
fragesd10;FRA-GES;D54D;-10;;;frages.d0054d10;
fragesd10;FRA-GES;D55;-10;;;frages.d005510;
