system;region;route;banner;abbreviation;city;fileNameRoot;altRouteNames
franord14;FRA-NOR;D1;-14;;;franor.d000114;
franord14;FRA-NOR;D2;-14;;;franor.d000214;
franord14;FRA-NOR;D4;-14;;;franor.d000414;
franord14;FRA-NOR;D4A;-14;;;franor.d0004a14;
franord14;FRA-NOR;D5;-14;;;franor.d000514;
franord14;FRA-NOR;D5A;-14;;;franor.d0005a14;
franord14;FRA-NOR;D6;-14;Por;Port-en-Bessin-Huppain;franor.d000614por;
franord14;FRA-NOR;D6;-14;;Villers-Bocage;franor.d000614;
franord14;FRA-NOR;D6A;-14;Por;Port-en-Bessin-Huppain;franor.d0006a14por;
franord14;FRA-NOR;D6A;-14;Bay;Bayeux;franor.d0006a14bay;
franord14;FRA-NOR;D6A;-14;;Villers-Bocage;franor.d0006a14;
franord14;FRA-NOR;D7;-14;;;franor.d000714;
franord14;FRA-NOR;D7B;-14;;;franor.d0007b14;
franord14;FRA-NOR;D7D;-14;;;franor.d0007d14;
franord14;FRA-NOR;D8;-14;;;franor.d000814;
franord14;FRA-NOR;D9;-14;;;franor.d000914;
franord14;FRA-NOR;D9A;-14;;;franor.d0009a14;
franord14;FRA-NOR;D10;-14;;;franor.d001014;
franord14;FRA-NOR;D11;-14;;;franor.d001114;
franord14;FRA-NOR;D12;-14;;;franor.d001214;
franord14;FRA-NOR;D13;-14;;;franor.d001314;
franord14;FRA-NOR;D15;-14;;;franor.d001514;
franord14;FRA-NOR;D16;-14;;;franor.d001614;
franord14;FRA-NOR;D17;-14;;;franor.d001714;
franord14;FRA-NOR;D18;-14;;;franor.d001814;
franord14;FRA-NOR;D18A;-14;;;franor.d0018a14;
franord14;FRA-NOR;D20;-14;;;franor.d002014;
franord14;FRA-NOR;D22;-14;;;franor.d002214;
franord14;FRA-NOR;D23;-14;;;franor.d002314;
franord14;FRA-NOR;D24;-14;;;franor.d002414;
franord14;FRA-NOR;D24A;-14;;;franor.d0024a14;
franord14;FRA-NOR;D26;-14;;;franor.d002614;
franord14;FRA-NOR;D26A;-14;;;franor.d0026a14;
franord14;FRA-NOR;D27;-14;;;franor.d002714;
franord14;FRA-NOR;D27A;-14;;;franor.d0027a14;
franord14;FRA-NOR;D27B;-14;;;franor.d0027b14;
franord14;FRA-NOR;D28;-14;;;franor.d002814;
franord14;FRA-NOR;D29;-14;;;franor.d002914;
franord14;FRA-NOR;D29A;-14;;;franor.d0029a14;
franord14;FRA-NOR;D30;-14;;;franor.d003014;
franord14;FRA-NOR;D31;-14;;;franor.d003114;
franord14;FRA-NOR;D33;-14;;;franor.d003314;
franord14;FRA-NOR;D33A;-14;;;franor.d0033a14;
franord14;FRA-NOR;D34;-14;;;franor.d003414;
franord14;FRA-NOR;D35;-14;;Creully;franor.d003514;
franord14;FRA-NOR;D35;-14;Her;Hermanville-sur-Mer;franor.d003514her;
