systemName;region;route;banner;abbrev;city;root;altRouteNames
cannb;NB;NB205;;;;nb.nb205;
cannb;NB;NB215;;;;nb.nb215;
cannb;NB;NB218;;;;nb.nb218;
cannb;NB;NB255;;;;nb.nb255;
cannb;NB;NB260;;;;nb.nb260;
cannb;NB;NB265;;;;nb.nb265;
cannb;NB;NB275;;;;nb.nb275;
cannb;NB;NB280;;;;nb.nb280;
cannb;NB;NB303;;;;nb.nb303;
cannb;NB;NB305;;;;nb.nb305;
cannb;NB;NB310;;;;nb.nb310;
cannb;NB;NB313;;;;nb.nb313;
cannb;NB;NB315;;;;nb.nb315;
cannb;NB;NB320;;;;nb.nb320;
cannb;NB;NB322;;;;nb.nb322;
cannb;NB;NB325;;;;nb.nb325;
cannb;NB;NB330;;;;nb.nb330;
cannb;NB;NB335;;;;nb.nb335;
cannb;NB;NB340;;;;nb.nb340;
cannb;NB;NB345;;;;nb.nb345;
cannb;NB;NB350;;;;nb.nb350;
cannb;NB;NB355;;;;nb.nb355;
cannb;NB;NB360;;;;nb.nb360;
cannb;NB;NB363;;;;nb.nb363;
cannb;NB;NB365;;;;nb.nb365;
cannb;NB;NB370;;;;nb.nb370;
cannb;NB;NB375;;;;nb.nb375;
cannb;NB;NB380;;;;nb.nb380;
cannb;NB;NB385;;;;nb.nb385;
cannb;NB;NB390;;;;nb.nb390;
cannb;NB;NB395;;;;nb.nb395;
cannb;NB;NB415;;;;nb.nb415;
cannb;NB;NB420;;;;nb.nb420;
cannb;NB;NB425;;;;nb.nb425;
cannb;NB;NB430;;;;nb.nb430;
cannb;NB;NB435;;;;nb.nb435;
cannb;NB;NB440;;;;nb.nb440;
cannb;NB;NB445;;;;nb.nb445;
cannb;NB;NB450;;;;nb.nb450;
cannb;NB;NB455;;;;nb.nb455;
cannb;NB;NB460;;;;nb.nb460;
cannb;NB;NB465;;;;nb.nb465;
cannb;NB;NB470;;;;nb.nb470;
cannb;NB;NB475;;;;nb.nb475;
cannb;NB;NB480;;;;nb.nb480;
cannb;NB;NB485;;;;nb.nb485;
cannb;NB;NB490;;;;nb.nb490;
cannb;NB;NB495;;;;nb.nb495;
cannb;NB;NB505;;;;nb.nb505;
cannb;NB;NB510;;;;nb.nb510;
cannb;NB;NB515;;;;nb.nb515;
cannb;NB;NB525;;;;nb.nb525;
cannb;NB;NB530;;;;nb.nb530;
cannb;NB;NB535;;;;nb.nb535;
cannb;NB;NB540;;;;nb.nb540;
cannb;NB;NB550;;;;nb.nb550;
cannb;NB;NB555;;;;nb.nb555;
cannb;NB;NB560;;;;nb.nb560;
cannb;NB;NB565;;;;nb.nb565;
cannb;NB;NB570;;;;nb.nb570;
cannb;NB;NB575;;;;nb.nb575;
cannb;NB;NB580;;;;nb.nb580;
cannb;NB;NB585;;;;nb.nb585;
cannb;NB;NB590;;;;nb.nb590;
cannb;NB;NB595;;;;nb.nb595;
cannb;NB;NB605;;;;nb.nb605;
cannb;NB;NB610;;;;nb.nb610;
cannb;NB;NB615;;;;nb.nb615;
cannb;NB;NB616;;;;nb.nb616;
cannb;NB;NB617;;;;nb.nb617;
cannb;NB;NB620;;;;nb.nb620;
cannb;NB;NB625;;;;nb.nb625;
cannb;NB;NB628;;;;nb.nb628;
cannb;NB;NB630;;;;nb.nb630;
cannb;NB;NB635;;;;nb.nb635;
cannb;NB;NB636;;;;nb.nb636;
cannb;NB;NB640;;;;nb.nb640;
cannb;NB;NB645;;;;nb.nb645;
cannb;NB;NB655;;;;nb.nb655;
cannb;NB;NB670;;;;nb.nb670;
cannb;NB;NB690;;;;nb.nb690;
cannb;NB;NB695;;;;nb.nb695;
cannb;NB;NB705;;;;nb.nb705;
cannb;NB;NB710;;;;nb.nb710;
cannb;NB;NB715;;;;nb.nb715;
cannb;NB;NB725;;;;nb.nb725;
cannb;NB;NB730;;;;nb.nb730;
cannb;NB;NB735;;;;nb.nb735;
cannb;NB;NB740;;;;nb.nb740;
cannb;NB;NB745;;;;nb.nb745;
cannb;NB;NB750;;;;nb.nb750;
cannb;NB;NB755;;;;nb.nb755;
cannb;NB;NB760;;;;nb.nb760;
cannb;NB;NB770;;;;nb.nb770;
cannb;NB;NB772;;;;nb.nb772;
cannb;NB;NB774;;;;nb.nb774;
cannb;NB;NB776;;;;nb.nb776;
cannb;NB;NB778;;;;nb.nb778;
cannb;NB;NB780;;;;nb.nb780;
cannb;NB;NB785;;;;nb.nb785;
cannb;NB;NB790;;;;nb.nb790;
cannb;NB;NB820;;;;nb.nb820;
cannb;NB;NB825;;;;nb.nb825;
cannb;NB;NB845;;;;nb.nb845;
cannb;NB;NB850;;;;nb.nb850;
cannb;NB;NB855;;;;nb.nb855;
cannb;NB;NB860;;;;nb.nb860;
cannb;NB;NB865;;;;nb.nb865;
cannb;NB;NB870;;;;nb.nb870;
cannb;NB;NB875;;;;nb.nb875;
cannb;NB;NB880;;;;nb.nb880;
cannb;NB;NB885;;;;nb.nb885;
cannb;NB;NB890;;;;nb.nb890;
cannb;NB;NB895;;;;nb.nb895;
cannb;NB;NB905;;;;nb.nb905;
cannb;NB;NB910;;;;nb.nb910;
cannb;NB;NB915;;;;nb.nb915;
cannb;NB;NB925;;;;nb.nb925;
cannb;NB;NB933;;;;nb.nb933;
cannb;NB;NB935;;;;nb.nb935;
cannb;NB;NB940;;;;nb.nb940;
cannb;NB;NB945;;;;nb.nb945;
cannb;NB;NB950;;;;nb.nb950;
cannb;NB;NB955;;;;nb.nb955;
cannb;NB;NB960;;;;nb.nb960;
cannb;NB;NB970;;;;nb.nb970;
