systemName;route;banner;groupName;roots
bela;A1;;;bel.a001
bela;A2;;;bel.a002
bela;A3;;'La Hesbignonne'/'Autoroute Roi Baudouin';bel.a003
bela;A4;;'Autoroute des Ardennes';bel.a004
bela;A7;;;bel.a007
bela;A8;;'La Hennuyère';bel.a008
bela;A10;;;bel.a010
bela;A11;;Westkapelle;bel.a011wes
bela;A11;;Antwerpen;bel.a011
bela;A12;;;bel.a012
bela;A13;;;bel.a013
bela;A14;;;bel.a014
bela;A15;;'Autoroute de Wallonie';bel.a015
bela;A16;;'Autoroute de Wallonie';bel.a016
bela;A17;;;bel.a017
bela;A18;;;bel.a018
bela;A19;;;bel.a019
bela;A21;;;bel.a021
bela;A25;;'Autoroute du Soleil';bel.a025
bela;A26;;'Autoroute du Soleil';bel.a026
bela;A27;;;bel.a027
bela;A28;;;bel.a028
bela;A54;;'La Carolorégienne';bel.a054
bela;A112;;;bel.a112
bela;A201;;;bel.a201
bela;A501;;;bel.a501
bela;A503;;;bel.a503
bela;A602;;;bel.a602
bela;A604;;;bel.a604
