systemName;region;route;banner;abbrev;city;root;altRouteNames
mexed;MEX-CHIH;CHIH7D;;;;mexchih.chih007d;
mexed;MEX-CHIH;CHIH48D;;;;mexchih.chih048d;
mexed;MEX-CHIH;CHIH56D;;;;mexchih.chih056d;
mexed;MEX-CHIH;CHIH80D;;;;mexchih.chih080d;
mexed;MEX-EMEX;EMEXA2D;;;;mexemex.emexa002d;
mexed;MEX-EMEX;EMEX5D;;;;mexemex.emex005d;
mexed;MEX-EMEX;EMEX5D;;Gua;Lago de Guadalupe;mexemex.emex005dgua;
mexed;MEX-EMEX;EMEX5D;;Per;Anillo Periférico;mexemex.emex005dper;
mexed;MEX-EMEX;EMEXA6D;;;;mexemex.emexa006d;
mexed;MEX-EMEX;EMEXA7D;;;;mexemex.emexa007d;
mexed;MEX-EMEX;EMEXA7D;;Val;Valle de Bravo;mexemex.emexa007dval;
mexed;MEX-EMEX;EMEXA10D;;;;mexemex.emexa010d;
mexed;MEX-GTO;LibCel;;;Libramiento Celaya;mexgto.libcel;
mexed;MEX-GTO;GTO110D;;;;mexgto.gto110d;
mexed;MEX-NL;M41;;;;mexnl.m041;
mexed;MEX-NL;M1610;;;;mexnl.m1610;
mexed;MEX-MOR;PUE438D;;;;mexmor.pue438d;
mexed;MEX-PUE;PUE438D;;;;mexpue.pue438d;
mexed;MEX-SIN;SINAE1;;;;mexsin.sinae001;
mexed;MEX-SLP;SLP20D;;;;mexslp.slp020d;
mexed;MEX-SLP;SLP75D;;;;mexslp.slp075d;
mexed;MEX-SLP;SLP80CE;;;;mexslp.slp080ce;
mexed;MEX-SLP;SLP80D;;;;mexslp.slp080d;
mexed;MEX-VER;VERJA10D;;;;mexver.verja010d;
